True,Country,Source,Variable,Year,Unit,Value
1067,France,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,15.71478
1068,France,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,14.57351
1069,France,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,16.228620000000003
1070,France,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,16.440839999999998
1071,France,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,15.74818
1072,France,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,15.7355
1073,France,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,16.6754
1074,France,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,15.46437
1075,Germany,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,17.58579
1076,Germany,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,13.48439
1077,Germany,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,29.25778
1078,Germany,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,22.43421
1079,Greece,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,13.798070000000001
1080,Greece,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,13.79849
1081,Greece,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,13.78404
1082,Greece,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,13.772639999999999
1083,Greece,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,13.76075
1084,Greece,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,16.557679999999998
1085,Greece,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,16.55818
1086,Greece,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,16.54085
1087,Greece,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,16.52717
1088,Greece,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,16.5129
1089,Hungary,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,4.6654599999999995
1090,Hungary,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,5.44705
1091,Hungary,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,4.58023
1092,Hungary,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,4.46017
1093,Hungary,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,4.31041
1094,Hungary,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,72.10938
1095,Hungary,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,84.18956999999999
1096,Hungary,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,70.79198000000001
1097,Hungary,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,68.93629
1098,Hungary,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,66.62167
1099,Iceland,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,1.13524
1100,Iceland,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,1.25071
1101,Iceland,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,1.27859
1102,Iceland,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,1.18029
1103,Iceland,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,0.8475299999999999
1104,Iceland,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,1.13524
1105,Iceland,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,1.25071
1106,Iceland,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,1.27859
1107,Iceland,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,1.18029
1108,Iceland,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,0.8475299999999999
1109,Ireland,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,1.4339
1110,Ireland,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,1.5348700000000002
1111,Italy,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,46.4195
1112,Italy,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,63.01628
1113,Japan,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,19.913339999999998
1114,Japan,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,19.684720000000002
1115,Japan,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,19.68786
1116,Japan,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,19.55011
1117,Japan,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,19.45417
1118,Japan,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,19.37442
1119,Japan,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,19.349529999999998
1120,Japan,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,19.913339999999998
1121,Japan,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,19.684720000000002
1122,Japan,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,19.68786
1123,Japan,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,19.55011
1124,Japan,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,19.45417
1125,Japan,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,19.37442
1126,Japan,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,19.349529999999998
1127,Korea,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,29.0379
1128,Korea,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,29.87497
1129,Korea,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,25.74888
1130,Korea,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,25.71071
1131,Korea,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,27.93103
1132,Korea,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,31.417479999999998
1133,Korea,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,33.03501
1134,Korea,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,29.0379
1135,Korea,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,29.87497
1136,Korea,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,25.74888
1137,Korea,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,25.71071
1138,Korea,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,27.93103
1139,Korea,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,31.417479999999998
1140,Korea,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,33.03501
1141,Luxembourg,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,2.85888
1142,Luxembourg,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,2.85888
1143,Luxembourg,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,2.79805
1144,Luxembourg,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,2.73723
1145,Luxembourg,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,2.61557
1146,Luxembourg,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,2.79501
1147,Luxembourg,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,2.7281
1148,Luxembourg,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,5.19337
1149,Luxembourg,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,5.19337
1150,Luxembourg,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,5.08287
1151,Luxembourg,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,4.97238
1152,Luxembourg,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,4.75138
1153,Luxembourg,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,5.07735
1154,Luxembourg,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,4.9558
1155,Mexico,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,16.899179999999998
1156,Mexico,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,17.07605
1157,Mexico,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,16.9969
1158,Mexico,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,17.28819
1159,Mexico,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,17.530929999999998
1160,Mexico,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,17.30155
1161,Mexico,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,17.99606
1162,Mexico,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,18.1519
1163,Mexico,Total freshwater,Gross abstractions as percentage of total renewable resources,2016,Percentage,18.34525
1164,Mexico,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,18.82953
1165,Mexico,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,19.02661
1166,Mexico,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,18.93841
1167,Mexico,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,19.26298
1168,Mexico,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,19.53345
1169,Mexico,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,19.27786
1170,Mexico,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,20.05171
1171,Mexico,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,20.22534
1172,Mexico,Total freshwater,Gross abstractions as percentage of internal resources,2016,Percentage,20.44079
1173,Netherlands,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,11.6624
1174,Netherlands,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,12.41274
1175,Netherlands,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,11.96842
1176,Netherlands,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,11.153830000000001
1177,Netherlands,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,11.742989999999999
1178,Netherlands,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,11.659130000000001
1179,Netherlands,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,10.32616
1180,Netherlands,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,103.7191
1181,Netherlands,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,110.3923
1182,Netherlands,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,106.4407
1183,Netherlands,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,99.19613000000001
1184,Netherlands,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,104.4358
1185,Netherlands,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,103.6901
1186,Netherlands,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,91.83535
1187,New Zealand,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,1.1635799999999998
1188,New Zealand,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,2.20932
1189,New Zealand,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,1.1635799999999998
1190,New Zealand,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,2.20932
1191,Poland,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,18.41977
1192,Poland,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,18.66613
1193,Poland,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,18.87358
1194,Poland,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,19.3047
1195,Poland,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,18.60292
1196,Poland,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,18.22042
1197,Poland,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,18.3282
1198,Poland,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,17.97974
1199,Poland,Total freshwater,Gross abstractions as percentage of total renewable resources,2016,Percentage,18.076179999999997
1200,Poland,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,21.282770000000003
1201,Poland,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,21.567420000000002
1202,Poland,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,21.80712
1203,Poland,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,22.305239999999998
1204,Poland,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,21.49438
1205,Poland,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,21.052429999999998
1206,Poland,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,21.17697
1207,Poland,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,20.77434
1208,Poland,Total freshwater,Gross abstractions as percentage of internal resources,2016,Percentage,20.88577
1209,Slovak Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,0.80442
1210,Slovak Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,0.76081
1211,Slovak Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,0.7281
1212,Slovak Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,0.7184
1213,Slovak Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,0.8056300000000001
1214,Slovak Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,0.77171
1215,Slovak Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,0.6773100000000001
1216,Slovak Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,0.69513
1217,Slovak Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2016,Percentage,0.67201
1218,Slovak Republic,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,4.3421400000000006
1219,Slovak Republic,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,4.10672
1220,Slovak Republic,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,3.93016
1221,Slovak Republic,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,3.87785
1222,Slovak Republic,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,4.34868
1223,Slovak Republic,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,4.16558
1224,Slovak Republic,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,3.6560300000000003
1225,Slovak Republic,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,3.75222
1226,Slovak Republic,Total freshwater,Gross abstractions as percentage of internal resources,2016,Percentage,3.62739
1227,Spain,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,31.82943
1228,Spain,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,32.5034
1229,Spain,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,32.04269
1230,Spain,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,32.58258
1231,Spain,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,33.607479999999995
1232,Spain,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,29.10588
1233,Spain,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,29.61893
1234,Spain,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,31.82943
1235,Spain,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,32.5034
1236,Spain,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,32.04269
1237,Spain,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,32.58258
1238,Spain,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,33.607479999999995
1239,Spain,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,29.10588
1240,Spain,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,29.61893
1241,Sweden,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,1.44487
1242,Sweden,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,1.5588899999999999
1243,Switzerland,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,3.8269800000000003
1244,Switzerland,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,5.0339
1245,Turkey,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,17.92915
1246,Turkey,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,19.26163
1247,Turkey,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,20.04097
1248,Turkey,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,21.55783
1249,Turkey,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,22.18137
1250,Turkey,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,18.47318
1251,Turkey,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,19.84609
1252,Turkey,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,20.649079999999998
1253,Turkey,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,22.21196
1254,Turkey,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,22.85442
1255,United States,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,19.75495
1256,United States,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,19.89949
1257,Estonia,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,13.001619999999999
1258,Estonia,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,11.24173
1259,Estonia,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,14.9186
1260,Estonia,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,15.176789999999999
1261,Estonia,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,13.20945
1262,Estonia,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,14.15575
1263,Estonia,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,13.963379999999999
1264,Estonia,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,13.082880000000001
1265,Estonia,Total freshwater,Gross abstractions as percentage of total renewable resources,2016,Percentage,14.224029999999999
1266,Estonia,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,13.001619999999999
1267,Estonia,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,11.24173
1268,Estonia,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,14.9186
1269,Estonia,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,15.176789999999999
1270,Estonia,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,13.20945
1271,Estonia,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,14.15575
1272,Estonia,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,13.963379999999999
1273,Estonia,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,13.082880000000001
1274,Estonia,Total freshwater,Gross abstractions as percentage of internal resources,2016,Percentage,14.224029999999999
1275,Israel,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,56.36042
1276,Israel,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,46.395759999999996
1277,Israel,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,47.34982
1278,Israel,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,44.73499
1279,Israel,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,46.57244
1280,Israel,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,45.79506
1281,Israel,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,44.91166
1282,Israel,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,40.45937
1283,Israel,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,81.37755
1284,Israel,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,66.98979
1285,Israel,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,68.36735
1286,Israel,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,64.59184
1287,Israel,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,67.2449
1288,Israel,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,66.12244
1289,Israel,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,64.84694
1290,Israel,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,58.418369999999996
1291,Slovenia,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,3.24068
1292,Slovenia,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,2.93843
1293,Slovenia,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,2.88234
1294,Slovenia,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,2.65175
1295,Slovenia,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,2.43394
1296,Slovenia,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,2.78418
1297,Slovenia,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,3.04602
1298,Slovenia,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,2.78917
1299,Slovenia,Total freshwater,Gross abstractions as percentage of total renewable resources,2016,Percentage,2.75573
1300,Slovenia,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,5.5926
1301,Slovenia,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,5.0709800000000005
1302,Slovenia,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,4.97419
1303,Slovenia,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,4.57625
1304,Slovenia,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,4.2003699999999995
1305,Slovenia,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,4.8048
1306,Slovenia,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,5.25667
1307,Slovenia,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,4.8134
1308,Slovenia,Total freshwater,Gross abstractions as percentage of internal resources,2016,Percentage,4.7557
1309,England and Wales,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,4.97369
1310,England and Wales,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,4.93436
1311,England and Wales,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,4.92364
1312,England and Wales,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,4.57923
1313,England and Wales,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,4.89444
1314,England and Wales,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,4.686780000000001
1315,England and Wales,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,5.172619999999999
1316,England and Wales,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,5.13172
1317,England and Wales,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,5.12056
1318,England and Wales,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,4.76238
1319,England and Wales,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,5.0902
1320,England and Wales,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,4.874230000000001
1321,Switzerland,Total freshwater,"Agriculture, forestry, fishing",2012,Cubic metres,160.12
1322,Switzerland,Total freshwater,Irrigation,2012,Cubic metres,135.6
1323,Switzerland,Total freshwater,Manufacturing industry,2012,Cubic metres,592.0
1324,OECD - Total,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,833.4166
1325,OECD - Total,Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,831.2965
1326,OECD - Total,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,823.9243
1327,OECD - Total,Total freshwater,Gross abstractions per capita,2011,Cubic metres per capita,818.3104
1328,OECD - Total,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,819.4921
1329,OECD - Total,Total freshwater,Gross abstractions per capita,2013,Cubic metres per capita,815.3415
1330,OECD - Total,Total freshwater,Gross abstractions per capita,2014,Cubic metres per capita,814.4874
1331,OECD - Total,Total freshwater,Gross abstractions per capita,2015,Cubic metres per capita,809.1644
1332,OECD - Total,Total freshwater,Gross abstractions per capita,2016,Cubic metres per capita,804.4939999999999
1333,OECD - Total,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,9.70785
1334,OECD - Total,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,9.71371
1335,OECD - Total,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,9.75752
1336,OECD - Total,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,9.74737
1337,OECD - Total,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,9.744710000000001
1338,OECD - Total,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,9.744710000000001
1339,OECD - Total,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,9.744710000000001
1340,OECD - Total,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,9.744710000000001
1341,OECD - Total,Total freshwater,Gross abstractions as percentage of total renewable resources,2016,Percentage,9.744710000000001
1342,OECD - Total,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,10.37734
1343,OECD - Total,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,10.3836
1344,OECD - Total,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,10.43043
1345,OECD - Total,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,10.41958
1346,OECD - Total,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,10.416739999999999
1347,OECD - Total,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,10.416739999999999
1348,OECD - Total,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,10.416739999999999
1349,OECD - Total,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,10.416739999999999
1350,OECD - Total,Total freshwater,Gross abstractions as percentage of internal resources,2016,Percentage,10.416739999999999
1351,Brazil,Total freshwater,"Agriculture, forestry, fishing",2008,Cubic metres,38268.0
1352,Brazil,Total freshwater,"Agriculture, forestry, fishing",2009,Cubic metres,41549.0
1353,Brazil,Total freshwater,"Agriculture, forestry, fishing",2010,Cubic metres,44830.0
1354,Brazil,Total freshwater,"Agriculture, forestry, fishing",2011,Cubic metres,48111.0
1355,Brazil,Total freshwater,"Agriculture, forestry, fishing",2012,Cubic metres,51392.0
1356,Latvia,Total freshwater,Total gross abstraction,2008,Cubic metres,227.73309
1357,Latvia,Total freshwater,Total gross abstraction,2009,Cubic metres,394.814
1358,Latvia,Total freshwater,Total gross abstraction,2010,Cubic metres,275.16200000000003
1359,Latvia,Total freshwater,Total gross abstraction,2011,Cubic metres,369.276
1360,Latvia,Total freshwater,Total gross abstraction,2012,Cubic metres,260.111
1361,Latvia,Total freshwater,Total gross abstraction,2013,Cubic metres,205.80700000000002
1362,Latvia,Total freshwater,Total gross abstraction,2014,Cubic metres,168.31799999999998
1363,Latvia,Total freshwater,Total gross abstraction,2015,Cubic metres,176.62
1364,Latvia,Total freshwater,Total gross abstraction,2016,Cubic metres,224.394
1365,Colombia,Total freshwater,Manufacturing industry,2008,Cubic metres,1577.0
1366,Colombia,Total freshwater,Manufacturing industry,2012,Cubic metres,2106.0
