True,Country,Variable,Year,Unit,Value
5051,Djibouti,Real GDP per capita,2013,US Dollar,2817.915
5052,Djibouti,Real GDP per capita,2014,US Dollar,2936.317
5053,Djibouti,Real GDP per capita,2015,US Dollar,3075.77
5124,Malaysia,Real GDP per capita,1990,US Dollar,10338.13
5125,Malaysia,Real GDP per capita,1995,US Dollar,14305.61
5126,Malaysia,Real GDP per capita,2000,US Dollar,15980.04
5127,Malaysia,Real GDP per capita,2001,US Dollar,15714.86
5128,Malaysia,Real GDP per capita,2002,US Dollar,16219.9
5129,Malaysia,Real GDP per capita,2003,US Dollar,16818.31
5130,Malaysia,Real GDP per capita,2004,US Dollar,17612.89
5131,Malaysia,Real GDP per capita,2005,US Dollar,18201.16
5132,Malaysia,Real GDP per capita,2006,US Dollar,18861.76
5133,Malaysia,Real GDP per capita,2007,US Dollar,20266.13
5134,Malaysia,Real GDP per capita,2008,US Dollar,20564.13
5135,Malaysia,Real GDP per capita,2009,US Dollar,19685.79
5136,Malaysia,Real GDP per capita,2010,US Dollar,20680.3
5137,Malaysia,Real GDP per capita,2011,US Dollar,21377.51
5138,Malaysia,Real GDP per capita,2012,US Dollar,22133.81
5139,Malaysia,Real GDP per capita,2013,US Dollar,22754.4
5140,Malaysia,Real GDP per capita,2014,US Dollar,23705.21
5141,Malaysia,Real GDP per capita,2015,US Dollar,24495.87
5142,Malaysia,Real GDP per capita,2016,US Dollar,25149.64
5331,Croatia,Real GDP per capita,1990,US Dollar,24501.18
5332,Croatia,Real GDP per capita,1995,US Dollar,12175.22
5333,Croatia,Real GDP per capita,2000,US Dollar,15007.95
5334,Croatia,Real GDP per capita,2001,US Dollar,15593.79
5335,Croatia,Real GDP per capita,2002,US Dollar,16457.69
5336,Croatia,Real GDP per capita,2003,US Dollar,17399.6
5337,Croatia,Real GDP per capita,2004,US Dollar,18130.76
5338,Croatia,Real GDP per capita,2005,US Dollar,18910.96
5339,Croatia,Real GDP per capita,2006,US Dollar,19849.26
5340,Croatia,Real GDP per capita,2007,US Dollar,20911.84
5341,Croatia,Real GDP per capita,2008,US Dollar,21389.47
5342,Croatia,Real GDP per capita,2009,US Dollar,19861.89
5343,Croatia,Real GDP per capita,2010,US Dollar,19638.26
5344,Croatia,Real GDP per capita,2011,US Dollar,19641.33
5345,Croatia,Real GDP per capita,2012,US Dollar,19275.72
5346,Croatia,Real GDP per capita,2013,US Dollar,19234.61
5347,Croatia,Real GDP per capita,2014,US Dollar,19307.61
5348,Croatia,Real GDP per capita,2015,US Dollar,19861.21
5349,Croatia,Real GDP per capita,2016,US Dollar,20600.54
5350,Croatia,Real GDP per capita,2017,US Dollar,21293.73
5596,Brunei Darussalam,Real GDP per capita,1990,US Dollar,82959.58
5597,Brunei Darussalam,Real GDP per capita,1995,US Dollar,84374.02
5598,Brunei Darussalam,Real GDP per capita,2000,US Dollar,80389.83
5599,Brunei Darussalam,Real GDP per capita,2001,US Dollar,80925.95
5600,Brunei Darussalam,Real GDP per capita,2002,US Dollar,82423.7
5601,Brunei Darussalam,Real GDP per capita,2003,US Dollar,83251.89
5602,Brunei Darussalam,Real GDP per capita,2004,US Dollar,82244.18
5603,Brunei Darussalam,Real GDP per capita,2005,US Dollar,81288.8
5604,Brunei Darussalam,Real GDP per capita,2006,US Dollar,83696.54
5605,Brunei Darussalam,Real GDP per capita,2007,US Dollar,82794.14
5606,Brunei Darussalam,Real GDP per capita,2008,US Dollar,80248.82
5607,Brunei Darussalam,Real GDP per capita,2009,US Dollar,77904.32
5608,Brunei Darussalam,Real GDP per capita,2010,US Dollar,78923.4
5609,Brunei Darussalam,Real GDP per capita,2011,US Dollar,80767.34
5610,Brunei Darussalam,Real GDP per capita,2012,US Dollar,80335.31
5611,Brunei Darussalam,Real GDP per capita,2013,US Dollar,77470.76
5612,Brunei Darussalam,Real GDP per capita,2014,US Dollar,74550.1
5613,Brunei Darussalam,Real GDP per capita,2015,US Dollar,73091.1
5614,Brunei Darussalam,Real GDP per capita,2016,US Dollar,70336.59
5615,Venezuela,Real GDP per capita,1990,US Dollar,14158.37
5616,Venezuela,Real GDP per capita,1995,US Dollar,15013.53
5617,Venezuela,Real GDP per capita,2000,US Dollar,14121.51
5618,Venezuela,Real GDP per capita,2001,US Dollar,14331.53
5619,Venezuela,Real GDP per capita,2002,US Dollar,12825.79
5620,Venezuela,Real GDP per capita,2003,US Dollar,11620.81
5621,Venezuela,Real GDP per capita,2004,US Dollar,13506.36
5622,Venezuela,Real GDP per capita,2005,US Dollar,14645.75
5623,Venezuela,Real GDP per capita,2006,US Dollar,15822.8
5624,Venezuela,Real GDP per capita,2007,US Dollar,16926.49
5625,Venezuela,Real GDP per capita,2008,US Dollar,17535.06
5626,Venezuela,Real GDP per capita,2009,US Dollar,16708.96
5627,Venezuela,Real GDP per capita,2010,US Dollar,16210.29
5628,Venezuela,Real GDP per capita,2011,US Dollar,16637.83
5629,Venezuela,Real GDP per capita,2012,US Dollar,17321.19
5630,Venezuela,Real GDP per capita,2013,US Dollar,17307.9
5631,Venezuela,Real GDP per capita,2014,US Dollar,16406.29
5899,Kyrgyzstan,Real GDP per capita,1990,US Dollar,3418.635
5900,Kyrgyzstan,Real GDP per capita,1995,US Dollar,1659.9779999999998
5901,Kyrgyzstan,Real GDP per capita,2000,US Dollar,2023.3220000000001
5902,Kyrgyzstan,Real GDP per capita,2001,US Dollar,2113.014
5903,Kyrgyzstan,Real GDP per capita,2002,US Dollar,2100.754
5904,Kyrgyzstan,Real GDP per capita,2003,US Dollar,2238.762
5905,Kyrgyzstan,Real GDP per capita,2004,US Dollar,2383.8720000000003
5906,Kyrgyzstan,Real GDP per capita,2005,US Dollar,2362.1279999999997
5907,Kyrgyzstan,Real GDP per capita,2006,US Dollar,2411.029
5908,Kyrgyzstan,Real GDP per capita,2007,US Dollar,2585.236
5909,Kyrgyzstan,Real GDP per capita,2008,US Dollar,2763.789
5910,Kyrgyzstan,Real GDP per capita,2009,US Dollar,2801.7709999999997
5911,Kyrgyzstan,Real GDP per capita,2010,US Dollar,2746.617
5912,Kyrgyzstan,Real GDP per capita,2011,US Dollar,2865.68
5913,Kyrgyzstan,Real GDP per capita,2012,US Dollar,2818.367
5914,Kyrgyzstan,Real GDP per capita,2013,US Dollar,3076.671
5915,Kyrgyzstan,Real GDP per capita,2014,US Dollar,3150.176
5916,Kyrgyzstan,Real GDP per capita,2015,US Dollar,3221.595
5917,Kyrgyzstan,Real GDP per capita,2016,US Dollar,3294.136
6227,Jordan,Real GDP per capita,1990,US Dollar,6156.154
6228,Jordan,Real GDP per capita,1995,US Dollar,6755.726
6229,Jordan,Real GDP per capita,2000,US Dollar,7088.611
6230,Jordan,Real GDP per capita,2001,US Dollar,7332.264
6231,Jordan,Real GDP per capita,2002,US Dollar,7618.496
6232,Jordan,Real GDP per capita,2003,US Dollar,7774.81
6233,Jordan,Real GDP per capita,2004,US Dollar,8229.221
6234,Jordan,Real GDP per capita,2005,US Dollar,8621.586
6235,Jordan,Real GDP per capita,2006,US Dollar,8973.674
6236,Jordan,Real GDP per capita,2007,US Dollar,9301.437
6237,Jordan,Real GDP per capita,2008,US Dollar,9518.266
6238,Jordan,Real GDP per capita,2009,US Dollar,9551.933
6239,Jordan,Real GDP per capita,2010,US Dollar,9281.146999999999
6240,Jordan,Real GDP per capita,2011,US Dollar,9027.815
6241,Jordan,Real GDP per capita,2012,US Dollar,8782.929
6242,Jordan,Real GDP per capita,2013,US Dollar,8579.575
6243,Jordan,Real GDP per capita,2014,US Dollar,8447.771
6244,Jordan,Real GDP per capita,2015,US Dollar,8319.289
6245,Jordan,Real GDP per capita,2016,US Dollar,8219.895
6485,Iran,Real GDP per capita,1990,US Dollar,10792.07
6486,Iran,Real GDP per capita,1995,US Dollar,11567.85
6487,Iran,Real GDP per capita,2000,US Dollar,12587.23
6488,Iran,Real GDP per capita,2001,US Dollar,12703.05
6489,Iran,Real GDP per capita,2002,US Dollar,13550.2
6490,Iran,Real GDP per capita,2003,US Dollar,14543.42
6491,Iran,Real GDP per capita,2004,US Dollar,14998.79
6492,Iran,Real GDP per capita,2005,US Dollar,15300.36
6493,Iran,Real GDP per capita,2006,US Dollar,15883.54
6494,Iran,Real GDP per capita,2007,US Dollar,16987.4
6495,Iran,Real GDP per capita,2008,US Dollar,16839.61
6496,Iran,Real GDP per capita,2009,US Dollar,16814.89
6497,Iran,Real GDP per capita,2010,US Dollar,17579.88
6498,Iran,Real GDP per capita,2011,US Dollar,17824.11
6499,Iran,Real GDP per capita,2012,US Dollar,16289.6
6500,Iran,Real GDP per capita,2013,US Dollar,16051.85
6501,Iran,Real GDP per capita,2014,US Dollar,16581.85
6502,Iran,Real GDP per capita,2015,US Dollar,16167.11
6503,Iran,Real GDP per capita,2016,US Dollar,18123.49
6717,Morocco,Real GDP per capita,1990,US Dollar,3866.342
6718,Morocco,Real GDP per capita,1995,US Dollar,3872.236
6719,Morocco,Real GDP per capita,2000,US Dollar,4440.94
6720,Morocco,Real GDP per capita,2001,US Dollar,4711.758
6721,Morocco,Real GDP per capita,2002,US Dollar,4804.415
6722,Morocco,Real GDP per capita,2003,US Dollar,5034.254
6723,Morocco,Real GDP per capita,2004,US Dollar,5217.125
6724,Morocco,Real GDP per capita,2005,US Dollar,5328.507
6725,Morocco,Real GDP per capita,2006,US Dollar,5667.451
6726,Morocco,Real GDP per capita,2007,US Dollar,5800.606
6727,Morocco,Real GDP per capita,2008,US Dollar,6072.055
6728,Morocco,Real GDP per capita,2009,US Dollar,6251.968000000001
6729,Morocco,Real GDP per capita,2010,US Dollar,6406.465
6730,Morocco,Real GDP per capita,2011,US Dollar,6650.358
6731,Morocco,Real GDP per capita,2012,US Dollar,6752.919
6732,Morocco,Real GDP per capita,2013,US Dollar,6956.726
6733,Morocco,Real GDP per capita,2014,US Dollar,7039.765
6734,Morocco,Real GDP per capita,2015,US Dollar,7257.423000000001
6735,Morocco,Real GDP per capita,2016,US Dollar,7247.545
6973,Bolivia,Real GDP per capita,1990,US Dollar,3632.252
6974,Bolivia,Real GDP per capita,1995,US Dollar,4023.107
6975,Bolivia,Real GDP per capita,2000,US Dollar,4323.002
6976,Bolivia,Real GDP per capita,2001,US Dollar,4314.6359999999995
6977,Bolivia,Real GDP per capita,2002,US Dollar,4341.667
6978,Bolivia,Real GDP per capita,2003,US Dollar,4379.880999999999
6979,Bolivia,Real GDP per capita,2004,US Dollar,4482.623
6980,Bolivia,Real GDP per capita,2005,US Dollar,4599.945
6981,Bolivia,Real GDP per capita,2006,US Dollar,4738.599
6982,Bolivia,Real GDP per capita,2007,US Dollar,4871.905
6983,Bolivia,Real GDP per capita,2008,US Dollar,5086.122
6984,Bolivia,Real GDP per capita,2009,US Dollar,5171.271
6985,Bolivia,Real GDP per capita,2010,US Dollar,5298.084
6986,Bolivia,Real GDP per capita,2011,US Dollar,5485.259
6987,Bolivia,Real GDP per capita,2012,US Dollar,5675.75
6988,Bolivia,Real GDP per capita,2013,US Dollar,5967.49
6989,Bolivia,Real GDP per capita,2014,US Dollar,6196.884
6990,Bolivia,Real GDP per capita,2015,US Dollar,6399.396
6991,Bolivia,Real GDP per capita,2016,US Dollar,6572.263000000001
6992,Ukraine,Real GDP per capita,1990,US Dollar,10337.48
6993,Ukraine,Real GDP per capita,1995,US Dollar,5016.545999999999
6994,Ukraine,Real GDP per capita,2000,US Dollar,4732.651
6995,Ukraine,Real GDP per capita,2001,US Dollar,5214.734
6996,Ukraine,Real GDP per capita,2002,US Dollar,5534.298000000001
6997,Ukraine,Real GDP per capita,2003,US Dollar,6105.299
6998,Ukraine,Real GDP per capita,2004,US Dollar,6896.889
6999,Ukraine,Real GDP per capita,2005,US Dollar,7132.015
7000,Ukraine,Real GDP per capita,2006,US Dollar,7697.924
7001,Ukraine,Real GDP per capita,2007,US Dollar,8347.25
7002,Ukraine,Real GDP per capita,2008,US Dollar,8576.201
7003,Ukraine,Real GDP per capita,2009,US Dollar,7337.49
7004,Ukraine,Real GDP per capita,2010,US Dollar,7679.312
7005,Ukraine,Real GDP per capita,2011,US Dollar,8137.444
7006,Ukraine,Real GDP per capita,2012,US Dollar,8197.693000000001
7007,Ukraine,Real GDP per capita,2013,US Dollar,8237.927
7008,Ukraine,Real GDP per capita,2014,US Dollar,7737.979
7009,Ukraine,Real GDP per capita,2015,US Dollar,7017.0380000000005
7010,Ukraine,Real GDP per capita,2016,US Dollar,7214.354
7065,Dominican Republic,Real GDP per capita,1990,US Dollar,5160.556
7066,Dominican Republic,Real GDP per capita,1995,US Dollar,6063.57
7067,Dominican Republic,Real GDP per capita,2000,US Dollar,7802.61
7068,Dominican Republic,Real GDP per capita,2001,US Dollar,7820.924
7069,Dominican Republic,Real GDP per capita,2002,US Dollar,8147.005999999999
7070,Dominican Republic,Real GDP per capita,2003,US Dollar,8003.602
7071,Dominican Republic,Real GDP per capita,2004,US Dollar,7988.141
7072,Dominican Republic,Real GDP per capita,2005,US Dollar,8600.916
7073,Dominican Republic,Real GDP per capita,2006,US Dollar,9382.856
7074,Dominican Republic,Real GDP per capita,2007,US Dollar,10057.39
7075,Dominican Republic,Real GDP per capita,2008,US Dollar,10237.82
7076,Dominican Republic,Real GDP per capita,2009,US Dollar,10195.83
7077,Dominican Republic,Real GDP per capita,2010,US Dollar,10898.52
7078,Dominican Republic,Real GDP per capita,2011,US Dollar,11091.9
7079,Dominican Republic,Real GDP per capita,2012,US Dollar,11258.24
7080,Dominican Republic,Real GDP per capita,2013,US Dollar,11647.2
7081,Dominican Republic,Real GDP per capita,2014,US Dollar,12383.42
7082,Dominican Republic,Real GDP per capita,2015,US Dollar,13101.04
7083,Dominican Republic,Real GDP per capita,2016,US Dollar,13813.67
7690,Uruguay,Real GDP per capita,1990,US Dollar,9641.655999999999
7691,Uruguay,Real GDP per capita,1995,US Dollar,11278.24
7692,Uruguay,Real GDP per capita,2000,US Dollar,12614.33
7693,Uruguay,Real GDP per capita,2001,US Dollar,12108.06
7694,Uruguay,Real GDP per capita,2002,US Dollar,11169.61
7695,Uruguay,Real GDP per capita,2003,US Dollar,11266.79
7696,Uruguay,Real GDP per capita,2004,US Dollar,11836.09
7697,Uruguay,Real GDP per capita,2005,US Dollar,12713.27
7698,Uruguay,Real GDP per capita,2006,US Dollar,13212.76
7699,Uruguay,Real GDP per capita,2007,US Dollar,14040.41
7700,Uruguay,Real GDP per capita,2008,US Dollar,14998.2
7701,Uruguay,Real GDP per capita,2009,US Dollar,15579.18
7702,Uruguay,Real GDP per capita,2010,US Dollar,16736.85
7703,Uruguay,Real GDP per capita,2011,US Dollar,17542.56
7704,Uruguay,Real GDP per capita,2012,US Dollar,18103.61
7705,Uruguay,Real GDP per capita,2013,US Dollar,18880.76
7706,Uruguay,Real GDP per capita,2014,US Dollar,19426.48
7707,Uruguay,Real GDP per capita,2015,US Dollar,19430.29
7708,Uruguay,Real GDP per capita,2016,US Dollar,19641.4
7801,Egypt,Real GDP per capita,1990,US Dollar,5789.6269999999995
7802,Egypt,Real GDP per capita,1995,US Dollar,6165.37
7803,Egypt,Real GDP per capita,2000,US Dollar,7238.901
7804,Egypt,Real GDP per capita,2001,US Dollar,7355.816999999999
7805,Egypt,Real GDP per capita,2002,US Dollar,7388.774
7806,Egypt,Real GDP per capita,2003,US Dollar,7481.201999999999
7807,Egypt,Real GDP per capita,2004,US Dollar,7642.559
7808,Egypt,Real GDP per capita,2005,US Dollar,7839.656999999999
7809,Egypt,Real GDP per capita,2006,US Dollar,8228.978000000001
7810,Egypt,Real GDP per capita,2007,US Dollar,8659.733
7811,Egypt,Real GDP per capita,2008,US Dollar,9117.18
7812,Egypt,Real GDP per capita,2009,US Dollar,9368.426
7813,Egypt,Real GDP per capita,2010,US Dollar,9658.064
7814,Egypt,Real GDP per capita,2011,US Dollar,9625.103000000001
7815,Egypt,Real GDP per capita,2012,US Dollar,9623.726999999999
7816,Egypt,Real GDP per capita,2013,US Dollar,9615.685
7817,Egypt,Real GDP per capita,2014,US Dollar,9679.945
7818,Egypt,Real GDP per capita,2015,US Dollar,9891.391
7819,Egypt,Real GDP per capita,2016,US Dollar,10110.51
8072,Qatar,Real GDP per capita,1990,US Dollar,69165.56
8073,Qatar,Real GDP per capita,1995,US Dollar,72002.63
8074,Qatar,Real GDP per capita,2000,US Dollar,106132.6
8075,Qatar,Real GDP per capita,2001,US Dollar,105869.2
8076,Qatar,Real GDP per capita,2002,US Dollar,108416.1
8077,Qatar,Real GDP per capita,2003,US Dollar,105439.0
8078,Qatar,Real GDP per capita,2004,US Dollar,114063.2
8079,Qatar,Real GDP per capita,2005,US Dollar,107581.2
8080,Qatar,Real GDP per capita,2006,US Dollar,116186.3
8081,Qatar,Real GDP per capita,2007,US Dollar,116427.9
8082,Qatar,Real GDP per capita,2008,US Dollar,117301.3
8083,Qatar,Real GDP per capita,2009,US Dollar,114696.8
8084,Qatar,Real GDP per capita,2010,US Dollar,122609.4
8085,Qatar,Real GDP per capita,2011,US Dollar,126733.3
8086,Qatar,Real GDP per capita,2012,US Dollar,122767.4
8087,Qatar,Real GDP per capita,2013,US Dollar,120156.1
8088,Qatar,Real GDP per capita,2014,US Dollar,118415.2
8089,Qatar,Real GDP per capita,2015,US Dollar,117327.1
8090,Qatar,Real GDP per capita,2016,US Dollar,115816.0
8376,Tunisia,Real GDP per capita,1990,US Dollar,5501.355
8377,Tunisia,Real GDP per capita,1995,US Dollar,6007.271
8378,Tunisia,Real GDP per capita,2000,US Dollar,7420.719
8379,Tunisia,Real GDP per capita,2001,US Dollar,7634.335
8380,Tunisia,Real GDP per capita,2002,US Dollar,7673.647
8381,Tunisia,Real GDP per capita,2003,US Dollar,7973.5869999999995
8382,Tunisia,Real GDP per capita,2004,US Dollar,8404.912
8383,Tunisia,Real GDP per capita,2005,US Dollar,8624.871
8384,Tunisia,Real GDP per capita,2006,US Dollar,8993.801
8385,Tunisia,Real GDP per capita,2007,US Dollar,9502.237
8386,Tunisia,Real GDP per capita,2008,US Dollar,9800.946
8387,Tunisia,Real GDP per capita,2009,US Dollar,9989.334
8388,Tunisia,Real GDP per capita,2010,US Dollar,10225.25
8389,Tunisia,Real GDP per capita,2011,US Dollar,9915.949
8390,Tunisia,Real GDP per capita,2012,US Dollar,10193.76
8391,Tunisia,Real GDP per capita,2013,US Dollar,10365.04
8392,Tunisia,Real GDP per capita,2014,US Dollar,10533.96
8393,Tunisia,Real GDP per capita,2015,US Dollar,10532.4
8394,Tunisia,Real GDP per capita,2016,US Dollar,10534.52
8575,Yemen,Real GDP per capita,1990,US Dollar,3259.8
8576,Yemen,Real GDP per capita,1995,US Dollar,3460.6940000000004
8577,Yemen,Real GDP per capita,2000,US Dollar,3815.0559999999996
8578,Yemen,Real GDP per capita,2001,US Dollar,3849.178
8579,Yemen,Real GDP per capita,2002,US Dollar,3888.78
8580,Yemen,Real GDP per capita,2003,US Dollar,3921.9629999999997
8581,Yemen,Real GDP per capita,2004,US Dollar,3964.7129999999997
8582,Yemen,Real GDP per capita,2005,US Dollar,4071.3179999999998
8583,Yemen,Real GDP per capita,2006,US Dollar,4085.74
8584,Yemen,Real GDP per capita,2007,US Dollar,4107.407999999999
8585,Yemen,Real GDP per capita,2008,US Dollar,4142.063
8586,Yemen,Real GDP per capita,2009,US Dollar,4186.378
8587,Yemen,Real GDP per capita,2010,US Dollar,4388.145
8588,Yemen,Real GDP per capita,2011,US Dollar,3728.263
8589,Yemen,Real GDP per capita,2012,US Dollar,3716.677
8590,Yemen,Real GDP per capita,2013,US Dollar,3794.449
8591,Yemen,Real GDP per capita,2014,US Dollar,3690.6079999999997
8592,Yemen,Real GDP per capita,2015,US Dollar,2587.621
8593,Yemen,Real GDP per capita,2016,US Dollar,2278.0370000000003
8651,Georgia,Real GDP per capita,1990,US Dollar,6962.459
8652,Georgia,Real GDP per capita,1995,US Dollar,2120.236
8653,Georgia,Real GDP per capita,2000,US Dollar,2992.1259999999997
8654,Georgia,Real GDP per capita,2001,US Dollar,3169.402
8655,Georgia,Real GDP per capita,2002,US Dollar,3377.066
8656,Georgia,Real GDP per capita,2003,US Dollar,3788.0159999999996
8657,Georgia,Real GDP per capita,2004,US Dollar,4050.363
8658,Georgia,Real GDP per capita,2005,US Dollar,4485.471
8659,Georgia,Real GDP per capita,2006,US Dollar,4959.024
8660,Georgia,Real GDP per capita,2007,US Dollar,5632.531999999999
8661,Georgia,Real GDP per capita,2008,US Dollar,5829.284000000001
8662,Georgia,Real GDP per capita,2009,US Dollar,5685.696
8663,Georgia,Real GDP per capita,2010,US Dollar,6121.013000000001
8664,Georgia,Real GDP per capita,2011,US Dollar,6658.085
8665,Georgia,Real GDP per capita,2012,US Dollar,7190.43
8666,Georgia,Real GDP per capita,2013,US Dollar,7547.5419999999995
8667,Georgia,Real GDP per capita,2014,US Dollar,8002.434
8668,Georgia,Real GDP per capita,2015,US Dollar,8317.982
8669,Georgia,Real GDP per capita,2016,US Dollar,8611.883
8746,Myanmar,Real GDP per capita,1990,US Dollar,727.9417
8747,Myanmar,Real GDP per capita,1995,US Dollar,908.2731
8748,Myanmar,Real GDP per capita,2000,US Dollar,1280.016
8749,Myanmar,Real GDP per capita,2001,US Dollar,1408.943
8750,Myanmar,Real GDP per capita,2002,US Dollar,1561.225
8751,Myanmar,Real GDP per capita,2003,US Dollar,1759.273
8752,Myanmar,Real GDP per capita,2004,US Dollar,1979.26
8753,Myanmar,Real GDP per capita,2005,US Dollar,2228.867
8754,Myanmar,Real GDP per capita,2006,US Dollar,2501.542
8755,Myanmar,Real GDP per capita,2007,US Dollar,2782.99
8756,Myanmar,Real GDP per capita,2008,US Dollar,3049.283
8757,Myanmar,Real GDP per capita,2009,US Dollar,3349.259
8758,Myanmar,Real GDP per capita,2010,US Dollar,3645.937
8759,Myanmar,Real GDP per capita,2011,US Dollar,3819.555
8760,Myanmar,Real GDP per capita,2012,US Dollar,4064.776
8761,Myanmar,Real GDP per capita,2013,US Dollar,4367.724
8762,Myanmar,Real GDP per capita,2014,US Dollar,4673.521
8763,Myanmar,Real GDP per capita,2015,US Dollar,4954.566
8764,Myanmar,Real GDP per capita,2016,US Dollar,5197.733
8996,Romania,Real GDP per capita,1990,US Dollar,12284.5
8997,Romania,Real GDP per capita,1995,US Dollar,10054.5
8998,Romania,Real GDP per capita,2000,US Dollar,10301.68
8999,Romania,Real GDP per capita,2001,US Dollar,10949.0
9000,Romania,Real GDP per capita,2002,US Dollar,11584.83
9001,Romania,Real GDP per capita,2003,US Dollar,12295.56
9002,Romania,Real GDP per capita,2004,US Dollar,13408.31
9003,Romania,Real GDP per capita,2005,US Dollar,14072.07
9004,Romania,Real GDP per capita,2006,US Dollar,15339.57
9005,Romania,Real GDP per capita,2007,US Dollar,16554.37
9006,Romania,Real GDP per capita,2008,US Dollar,18106.83
9007,Romania,Real GDP per capita,2009,US Dollar,17204.49
9008,Romania,Real GDP per capita,2010,US Dollar,16866.06
9009,Romania,Real GDP per capita,2011,US Dollar,17333.38
9010,Romania,Real GDP per capita,2012,US Dollar,17653.89
9011,Romania,Real GDP per capita,2013,US Dollar,18371.21
9012,Romania,Real GDP per capita,2014,US Dollar,19026.88
9013,Romania,Real GDP per capita,2015,US Dollar,19878.63
9014,Romania,Real GDP per capita,2016,US Dollar,20940.75
9015,Romania,Real GDP per capita,2017,US Dollar,22507.93
9055,Kuwait,Real GDP per capita,1990,US Dollar,36920.45
9056,Kuwait,Real GDP per capita,1995,US Dollar,79378.25
9057,Kuwait,Real GDP per capita,2000,US Dollar,68505.79
9058,Kuwait,Real GDP per capita,2001,US Dollar,67087.72
9059,Kuwait,Real GDP per capita,2002,US Dollar,67989.05
9060,Kuwait,Real GDP per capita,2003,US Dollar,78834.95
9061,Kuwait,Real GDP per capita,2004,US Dollar,85784.03
9062,Kuwait,Real GDP per capita,2005,US Dollar,91578.78
9063,Kuwait,Real GDP per capita,2006,US Dollar,94297.44
9064,Kuwait,Real GDP per capita,2007,US Dollar,94910.87
9065,Kuwait,Real GDP per capita,2008,US Dollar,91803.06
9066,Kuwait,Real GDP per capita,2009,US Dollar,80265.36
9067,Kuwait,Real GDP per capita,2010,US Dollar,73682.87
9068,Kuwait,Real GDP per capita,2011,US Dollar,75892.64
9069,Kuwait,Real GDP per capita,2012,US Dollar,76047.89
9070,Kuwait,Real GDP per capita,2013,US Dollar,72585.89
9071,Kuwait,Real GDP per capita,2014,US Dollar,69398.99
9072,Kuwait,Real GDP per capita,2015,US Dollar,67091.14
9073,Kuwait,Real GDP per capita,2016,US Dollar,67468.81
9148,Guatemala,Real GDP per capita,1990,US Dollar,4997.597
9149,Guatemala,Real GDP per capita,1995,US Dollar,5484.8769999999995
9150,Guatemala,Real GDP per capita,2000,US Dollar,5947.9169999999995
9151,Guatemala,Real GDP per capita,2001,US Dollar,5946.7
9152,Guatemala,Real GDP per capita,2002,US Dollar,6033.007
9153,Guatemala,Real GDP per capita,2003,US Dollar,6041.38
9154,Guatemala,Real GDP per capita,2004,US Dollar,6087.446
9155,Guatemala,Real GDP per capita,2005,US Dollar,6142.339
9156,Guatemala,Real GDP per capita,2006,US Dollar,6327.3640000000005
9157,Guatemala,Real GDP per capita,2007,US Dollar,6577.348000000001
9158,Guatemala,Real GDP per capita,2008,US Dollar,6644.710999999999
9159,Guatemala,Real GDP per capita,2009,US Dollar,6535.075
9160,Guatemala,Real GDP per capita,2010,US Dollar,6578.246999999999
9161,Guatemala,Real GDP per capita,2011,US Dollar,6706.0419999999995
9162,Guatemala,Real GDP per capita,2012,US Dollar,6759.549
9163,Guatemala,Real GDP per capita,2013,US Dollar,6863.3240000000005
9164,Guatemala,Real GDP per capita,2014,US Dollar,7002.846
9165,Guatemala,Real GDP per capita,2015,US Dollar,7145.196
9166,Guatemala,Real GDP per capita,2016,US Dollar,7217.749
9546,Cambodia,Real GDP per capita,1995,US Dollar,1080.609
9547,Cambodia,Real GDP per capita,2000,US Dollar,1348.135
9548,Cambodia,Real GDP per capita,2001,US Dollar,1428.5839999999998
9549,Cambodia,Real GDP per capita,2002,US Dollar,1494.5810000000001
9550,Cambodia,Real GDP per capita,2003,US Dollar,1594.1529999999998
9551,Cambodia,Real GDP per capita,2004,US Dollar,1730.6860000000001
9552,Cambodia,Real GDP per capita,2005,US Dollar,1929.455
9553,Cambodia,Real GDP per capita,2006,US Dollar,2104.875
9554,Cambodia,Real GDP per capita,2007,US Dollar,2285.5389999999998
9555,Cambodia,Real GDP per capita,2008,US Dollar,2402.672
9556,Cambodia,Real GDP per capita,2009,US Dollar,2368.966
9557,Cambodia,Real GDP per capita,2010,US Dollar,2471.891
9558,Cambodia,Real GDP per capita,2011,US Dollar,2604.927
9559,Cambodia,Real GDP per capita,2012,US Dollar,2750.225
9560,Cambodia,Real GDP per capita,2013,US Dollar,2906.163
9561,Cambodia,Real GDP per capita,2014,US Dollar,3061.119
9562,Cambodia,Real GDP per capita,2015,US Dollar,3224.381
9563,Cambodia,Real GDP per capita,2016,US Dollar,3395.031
9583,Peru,Real GDP per capita,1990,US Dollar,6076.562
9584,Peru,Real GDP per capita,1995,US Dollar,6242.523
9585,Peru,Real GDP per capita,2000,US Dollar,6849.576
9586,Peru,Real GDP per capita,2001,US Dollar,6938.914000000001
9587,Peru,Real GDP per capita,2002,US Dollar,6892.395
9588,Peru,Real GDP per capita,2003,US Dollar,7167.774
9589,Peru,Real GDP per capita,2004,US Dollar,7368.504
9590,Peru,Real GDP per capita,2005,US Dollar,7630.731
9591,Peru,Real GDP per capita,2006,US Dollar,7997.512
9592,Peru,Real GDP per capita,2007,US Dollar,8474.119
9593,Peru,Real GDP per capita,2008,US Dollar,9134.752
9594,Peru,Real GDP per capita,2009,US Dollar,9120.369
