,ID,Species,Common_name,Country,Region,Latitude,Longitude,System,Units,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
2718,4609,leucocephala,White-headed duck,Pakistan,Asia,32.76667,72.7,Freshwater,Individuals,,,,,,,,,,,,,,,,,,90.0,9.0,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2720,4611,leucocephala,White-headed duck,Pakistan,Asia,32.680279999999996,71.80972,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,25.0,,4.0,39.0,127.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727,4618,canadensis,Bighorn sheep / Mountain sheep,United States,North America,35.0,-117.83333,Terrestrial,Number of individuals,390.0,,,,,,,,,,,,,,,,,,,,,,,,,195.0,,,,,,,,350.0,,,,,,,,,,350.0,,,200.0,,,,,,,,,,,,,,,,,,,
2728,4619,canadensis,Bighorn sheep / Mountain sheep,United States,North America,44.50028,-114.25028,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,100.0,,,,,,,,,,500.0,,,1100.0,,,,,,,,,,,,,,,,,,,
2729,4620,canadensis,Bighorn sheep / Mountain sheep,United States,North America,47.50028,-100.00028,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,250.0,,,,,,,,,,300.0,,,325.0,,,,,,,,,,,,,,,,,,,
2730,4621,canadensis,Bighorn sheep / Mountain sheep,United States,North America,39.25028,-116.75028,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,60.0,,,,,,,,,,500.0,,,1085.0,,,,,,,,,,,,,,,,,,,
2731,4622,canadensis,Bighorn sheep / Mountain sheep,United States,North America,44.00028,-120.5,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,,,,,,,,900.0,,,,,,,,,,2000.0,,,2737.0,,,,,,,,,,,,,,,,,,,
2732,4623,canadensis,Bighorn sheep / Mountain sheep,United States,North America,38.895,-77.03667,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,400.0,,,,,,,,,,660.0,,,660.0,,,,,,,,,,,,,,,,,,,
2752,4655,sanctaehelenae,St Helena plover,"Saint Helena, Ascension And Tristan Da Cunha",Africa,-15.954170000000001,-5.7072199999999995,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.0,,375.0,330.0,312.0,,,,,346.0,386.0,,,,,,,,,,,,,,,,
2769,4694,striatus,Sharp-shinned hawk,Puerto Rico,Latin America and Caribbean,18.232779999999998,-66.4575,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,
2776,4701,arborea,West indian whistling-duck,Cayman Islands,Latin America and Caribbean,19.71667,-79.81667,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,22.0,,,,,,,,,,,,,,,,,,
2778,4703,mungo,Banded mongoose,Uganda,Africa,-0.06667000000000001,30.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,108.0,91.0,97.0,119.0,123.0,153.0,191.0,183.0,153.0,171.0,220.0,,,,,,,
2779,4704,albus,Pied crow,Uganda,Africa,0.31667,32.58333,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,735.0,,,,,,,,,,,,,,,,,,907.0,,,,,,,,,,,,,1800.0,,,,,,,,,,
2780,4705,migrans,Black kite,Uganda,Africa,0.31556,32.56556,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,,609.0,,,,,,,,,,,,,2889.0,,,,,,,,,,
2781,4706,monachus,Hooded vulture,Uganda,Africa,0.33,32.58,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,430.0,,,,276.0,,,,,,
2782,4707,regulorum,Grey-crowned crane,Uganda,Africa,0.45,32.61667,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,70.0,,55.0,,,,
2783,4708,regulorum,Grey-crowned crane,Uganda,Africa,-0.45,31.366670000000003,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,15.0,,,,,3.0,29.0,,32.0,10.0,2.0,29.0,12.0,28.0,27.0,14.0,29.0,,,,
2784,4709,regulorum,Grey-crowned crane,Uganda,Africa,-1.25,30.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,154.0,86.0,115.0,,,81.0,90.0,105.0,,,,,
2785,4710,helvum,Straw-coloured fruit bat,Uganda,Africa,0.31667,32.58333,Terrestrial,Number of individuals,,,,,,,,,,,,,204000.0,149333.0,137000.0,140000.0,,,156000.0,205000.0,210000.0,52400.0,182000.0,105000.0,,174000.0,,,,70388.0,,,,,,,,,,52000.0,,,,,28500.0,48400.0,28086.0,,,,30184.0,69113.0,31239.0,30173.0,30379.0,,41797.0,,4000.0,,,,,,,
2793,4720,strepsiceros,Greater kudu,Uganda,Africa,2.0,33.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,10.0,,,,,,,,,
2794,4721,imberbis,Lesser kudu,Uganda,Africa,2.0,33.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.0,,,890.0,,,,,,,,,
2795,4722,rufescens,Pink-backed pelican,Uganda,Africa,2.0,33.0,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,121.0,146.0,67.0,44.0,150.0,150.0,83.0,158.0,421.0,255.0,63.0,157.0,162.0,107.0,116.0,,,,,,
2796,4723,barbatus,Common bulbul,Uganda,Africa,2.0,33.0,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,,,,302.0,,,225.0,203.0,226.0,110.0,145.0,93.0,154.0,137.0,250.0,332.0,192.0,231.0,308.0,,,,,,,,,
2797,4724,troglodytes,Chimpanzee,Uganda,Africa,2.0,33.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,3300.0,,,,,,4930.0,,,,,,,,,,,,
2798,4725,vocifer,Fish eagle / African fish eagle,Uganda,Africa,2.0,33.0,Freshwater,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,,,,,246.0,261.0,282.0,222.0,304.0,289.0,274.0,254.0,309.0,316.0,,,,,,
2799,4726,leo,African lion / Asiatic lion,Uganda,Africa,-0.25,30.186390000000003,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,43.0,,,,,,,,,
2800,4727,rudis,Pied kingfisher,Uganda,Africa,2.0,33.0,Freshwater,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,746.0,79.0,80.0,91.0,94.0,100.0,1507.0,1680.0,2780.0,2982.0,3018.0,3245.0,2674.0,2579.0,2635.0,,,,,,
2802,4734,africana,African elephant,Kenya,Africa,-2.66667,37.25,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,,1417.0,,,,,,,,995.0,,
2803,4735,africana,African elephant,Kenya,Africa,-2.77861,38.77167,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8344.0,,,9021.0,,,,,,,,,,
2805,4739,africana,African elephant,"Tanzania, United Republic Of",Africa,-8.16639,32.54972,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0,,,,1200.0,,,,,,,,,
2810,4746,africana,African elephant,Mozambique,Africa,-12.013060000000001,37.35306,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8707.0,,11828.0,,13061.0,,12477.0,,11833.0,,,20364.0,,11971.0,,,,
2811,4747,africana,African elephant,Mozambique,Africa,-15.766670000000001,31.683329999999998,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.0,,1628.0,,,,,,,,,,,,
2812,4748,africana,African elephant,Namibia,Africa,-18.80528,20.78417,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,,,,4754.0,,,,,,,,,,,
2813,4749,africana,African elephant,Namibia,Africa,-18.80528,20.78417,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,,2057.0,,,,,,,,,,,
2816,4752,africana,African elephant,South Africa,Africa,-24.38556,27.616390000000003,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,,,110.0,,,,,,,,,,
2817,4753,africana,African elephant,South Africa,Africa,-24.01139,31.48528,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,54.0,,,,,,,,,
2818,4754,africana,African elephant,South Africa,Africa,-24.183329999999998,30.651940000000003,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,72.0,,,,,,,,,,
2819,4755,africana,African elephant,South Africa,Africa,-24.75722,26.2975,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0,,,455.0,,,,,,,,,,
2820,4757,africana,African elephant,South Africa,Africa,-34.04833,23.03306,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,,
2821,4758,africana,African elephant,South Africa,Africa,-24.20639,31.17472,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.0,,,,569.0,,,,,,,,,
2822,4759,africana,African elephant,South Africa,Africa,-27.68556,32.615559999999995,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,45.0,,,,,,,,,,
2823,4760,africana,African elephant,South Africa,Africa,-24.49028,26.778890000000004,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,60.0,,,,,,,,,,
2824,4761,africana,African elephant,South Africa,Africa,-33.39167,25.609170000000002,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0,,,459.0,,,,,,,,,,
2825,4762,africana,African elephant,South Africa,Africa,-23.96667,31.066670000000002,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,77.0,,,,,,,,,
2826,4763,africana,African elephant,South Africa,Africa,-25.15,27.2,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,,,140.0,,,,,,,,,,
2827,4764,africana,African elephant,South Africa,Africa,-27.504720000000002,31.287779999999998,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,84.0,,,,,,,,,,
2828,4765,africana,African elephant,South Africa,Africa,-22.238889999999998,29.29,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,61.0,,,,,,,,,,
2829,4766,africana,African elephant,South Africa,Africa,-27.64,32.23028,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,37.0,,,,,,,,,,
2830,4767,africana,African elephant,South Africa,Africa,-24.3075,27.85694,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,100.0,,,,,,,,,,
2831,4768,africana,African elephant,South Africa,Africa,-24.15083,31.371940000000002,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,163.0,,,,,,,,,
2832,4769,africana,African elephant,South Africa,Africa,-24.37417,31.34,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0,,,,712.0,,,,,,,,,
2833,4770,africana,African elephant,South Africa,Africa,-26.945829999999997,32.47694,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,167.0,,,,,,,,,,
2834,4771,africana,African elephant,South Africa,Africa,-24.2275,30.968059999999998,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,85.0,,,,,,,,,,
2835,4772,africana,African elephant,South Africa,Africa,-23.683329999999998,31.03333,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.0,,,,857.0,,,,,,,,,
2836,4773,africana,African elephant,South Africa,Africa,-27.32139,30.5075,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,55.0,,,,,,,,,,
2837,4774,africana,African elephant,Swaziland,Africa,-26.618059999999996,31.750559999999997,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,15.0,,,,,,,,,,
2838,4775,africana,African elephant,Swaziland,Africa,-26.249440000000003,31.883329999999997,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,13.0,,,,,,,,,,
2839,4776,africana,African elephant,Zambia,Africa,-11.36667,32.11667,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,,156.0,,,,,,,,,,,,
2840,4777,africana,African elephant,Zambia,Africa,-16.46556,25.44472,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,55.0,,,,,,,,,,,
2841,4778,africana,African elephant,Zambia,Africa,-17.254170000000002,23.425279999999997,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,385.0,,,,,,,,,,
2842,4779,africana,African elephant,Zambia,Africa,-17.433329999999998,25.03333,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.0,,,,,,,0.0,,,,,,,,,,,
2843,4780,africana,African elephant,Zambia,Africa,-12.0,33.25,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,,,65.0,,,,,,,,,,,
2844,4781,africana,African elephant,Zambia,Africa,-13.8675,26.960559999999997,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,169.0,,,,,,,,,,,
2845,4782,africana,African elephant,Zambia,Africa,-12.78139,32.596109999999996,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,0.0,,,,,,,,,,
2847,4784,africana,African elephant,Zambia,Africa,-15.453610000000001,29.67472,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.0,,,,,,,1477.0,,,,,,,,,,,,
2848,4786,africana,African elephant,Zambia,Africa,-15.6725,29.052220000000002,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,45.0,,,,,,,,,,,,
2849,4787,africana,African elephant,Zambia,Africa,-11.84417,32.185,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750.0,,3235.0,,,,,,,,,,,,
2850,4788,africana,African elephant,Zimbabwe,Africa,-17.56417,27.54056,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,488.0,,,,,,,,,
2851,4789,africana,African elephant,Zimbabwe,Africa,-17.53333,30.51667,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.0,,527.0,,,,,,,,,,,,
2852,4790,africana,African elephant,Zimbabwe,Africa,-18.933329999999998,28.6,Terrestrial,number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.0,,,,,192.0,,,,,,,,,
2853,4791,africana,African elephant,Zimbabwe,Africa,-16.95722,28.594720000000002,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.0,,,,,1925.0,,,,,,,,,
2854,4792,africana,African elephant,Zimbabwe,Africa,-16.91306,28.24917,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.0,,,,,3715.0,,,,,,,,,
2855,4793,africana,African elephant,Zimbabwe,Africa,-17.76444,27.92833,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5011.0,,,,,3071.0,,,,,,,,,
2856,4794,africana,African elephant,Zimbabwe,Africa,-17.358610000000002,27.761940000000003,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.0,,,,,971.0,,,,,,,,,
2857,4795,africana,African elephant,Zimbabwe,Africa,-16.0,29.08,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19297.0,,19981.0,,,,,,,,,,,,
2858,4797,africana,African elephant,Zimbabwe,Africa,-17.93139,28.258059999999997,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.0,,,,,4231.0,,,,,,,,,
2859,4804,lutris,Sea otter,United States,North America,52.80056,173.13166999999999,Marine,number of individuals,,,,,,,,,,0.0,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,955.0,,,,,,,,368.0,,,,,,,,,,,,,,,
2860,4805,lutris,Sea otter,United States,North America,51.788059999999994,178.30278,Marine,number of individuals,,,,,,,,,,3480.0,,,,,,3147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1461.0,,,,,,,,195.0,,,,,,,,,,,,,,,
2861,4806,lutris,Sea otter,United States,North America,51.38694,-178.96306,Marine,number of individuals,,,,,,,,,,4178.0,,,,,,2798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,995.0,,,,,,,,343.0,,,,,,,,,,,,,,,
2862,4808,lutris,Sea otter,United States,North America,54.95139,-162.42417,Marine,number of individuals,,,,,,,,,,,17.0,,11.0,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.0,,,,,,,,640.0,,,,,,,,,,,,,,,
2863,4809,lupus,Grey wolf / Gray wolf,United States,North America,48.00056,-88.83333,Terrestrial,number of individuals,,,,,,,,,,20.0,22.0,22.0,23.0,20.0,26.0,28.0,26.0,22.0,22.0,17.0,18.0,21.0,23.0,24.0,31.0,41.0,44.0,34.0,40.0,43.0,50.0,30.0,14.0,23.0,24.0,22.0,20.0,16.0,12.0,12.0,15.0,12.0,12.0,13.0,17.0,16.0,22.0,24.0,14.0,25.0,30.0,19.0,17.0,20.0,,,,,,,,,,,,
2866,4812,krefftii,Northern hairy-nosed wombat,Australia,Oceania,-22.35556,146.7,Terrestrial,number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,62.0,,,,,65.0,,,,,,,113.0,,,,,,,,,,,,,,,
2868,4817,ursinus,Northern fur seal,United States,North America,57.4,-170.24667,Marine,number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,8568.4711,9216.3493,10227.8649,10434.1835,10744.3663,9859.773000000001,9286.8686,9674.9739,9050.1215,8840.8546,7878.3389,6578.1599,5589.6381,6679.044,10573.6841,12156.5976,14155.1288,16387.4269,15736.5683,15683.146,13629.7183,14745.1301,13678.7181,13157.73,11441.9334,10661.2365,10555.898000000001,11411.5369,11202.27,8369.6194,9251.2325,9847.1945,8884.6148,9090.9333,,,,,,,
2870,4819,erminea,Stoat / Short-tailed weasel / Ermine,Sweden,Europe,55.73333,13.46667,Terrestrial,number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,25.0,11.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,4820,otus,Long-eared owl,Sweden,Europe,55.73333,13.46667,Terrestrial,number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,14.0,15.0,7.0,4.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2875,4824,crepitans,Blanchard's cricket frog,United States,North America,43.06917,-89.40861,Freshwater,number of frogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.1,1.8,2.25,1.7,2.4,1.6,1.0,1.7,1.2,1.65,2.0,1.6,1.7,2.0,2.0,2.2,2.0,2.4,2.48,,,,,,,,,,
2876,4825,catesbeianus,Bullfrog / American bullfrog,United States,North America,43.06917,-89.40861,Freshwater,number of frogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.6,1.4,1.3,1.4,1.3,1.2,1.2,1.25,1.2,1.4,1.4,1.4,1.45,1.5,1.35,1.35,1.4,1.25,1.4,1.25,1.4,,,,,,,,,,
2877,4826,chrysoscelis,Cope's gray treefrog,United States,North America,43.06917,-89.40861,Terrestrial,number of frogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.7,1.75,1.7,1.5,1.7,1.75,1.6,1.67,1.65,1.9,1.82,1.79,1.8,1.9,1.8,1.8,1.75,1.75,1.8,,,,,,,,,,,,
2878,4827,americanus,American toad,United States,North America,43.06917,-89.40861,Freshwater,number of frogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,1.75,1.75,1.75,1.9,1.85,1.8,1.6,1.7,1.7,1.8,2.0,1.85,2.15,1.6,1.8,1.85,1.7,2.1,1.95,1.75,1.95,,,,,,,,,,
2879,4828,versicolor,Gray treefrog / Eastern gray treefrog,United States,North America,43.06917,-89.40861,Terrestrial,number of frogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.05,2.2,2.15,2.1,2.3,2.15,2.4,2.25,2.15,2.0,2.35,2.25,2.3,2.25,2.4,2.25,2.2,2.4,2.35,2.4,2.4,,,,,,,,,,
2880,4829,septentrionalis,Mink frog,United States,North America,43.06917,-89.40861,Freshwater,number of frogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.0,0.0,1.1,1.2,0.0,1.15,0.0,1.25,1.2,1.05,1.1,1.3,1.25,1.2,1.2,1.2,1.25,0.0,0.0,1.4,1.075,,,,,,,,,,
2881,4830,pipiens,Northern leopard frog,United States,North America,43.06917,-89.40861,Freshwater,number of frogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.4,1.36,1.45,1.43,1.32,1.5,1.3,1.35,1.35,1.25,1.25,1.3,1.25,1.31,1.28,1.4,1.25,1.6,1.39,1.3,1.4,,,,,,,,,,
2882,4831,crucifer,Spring peeper / Northern spring peeper,United States,North America,43.06917,-89.40861,Freshwater,number of frogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.55,2.5,2.52,2.52,2.54,2.3,2.4,2.5,2.5,2.4,2.45,2.55,2.56,2.45,2.5,2.56,2.6,2.62,2.3,2.45,2.4,,,,,,,,,,
2883,4832,palustris,Pickerel frog,United States,North America,43.06917,-89.40861,Freshwater,number of frogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,1.3,1.2,1.16,1.47,1.2,1.3,1.1,1.4,1.27,1.28,1.1,1.2,1.2,1.15,1.05,1.47,1.45,1.3,1.6,1.45,1.36,,,,,,,,,,
2884,4833,maculata,Boreal chorus frog,United States,North America,43.06917,-89.40861,Freshwater,number of frogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,1.8,1.7,1.8,1.75,1.6,2.0,1.95,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.8,1.75,1.75,1.8,2.0,1.95,1.95,,,,,,,,,,
2885,4834,sylvaticus,Wood frog,United States,North America,43.06917,-89.40861,Freshwater,number of frogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.6,1.5,1.85,1.5,1.3,1.5,1.6,1.7,1.7,1.8,2.0,2.1,1.8,1.4,1.7,1.6,1.7,1.8,1.9,1.9,1.8,,,,,,,,,,
2895,4844,virginianus,White-tailed deer,United States,North America,46.01389,-91.48278,Terrestrial,number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000.0,200000.0,170000.0,260000.0,250000.0,240000.0,300000.0,375000.0,380000.0,400000.0,250000.0,240000.0,275000.0,390000.0,500000.0,340000.0,330000.0,400000.0,415000.0,420000.0,400000.0,340000.0,350000.0,340000.0,345000.0,390000.0,,,,,,,,,
